"txnId","contractId","date","amount","currency","txnType","merchantId","ApplicationID"
"T9341","K497","2024-02-22","445764.36","GBP","Interest","M147","APP003"
"T9342","K717","2023-07-13","292235.1","JPY","Drawdown","M125","APP010"
"T9343","K273","2023-06-25","231372.9","JPY","Payment","M181","APP004"
"T9344","K196","2023-09-10","434923.33","USD","Interest","M5","APP003"
"T9345","K607","2023-04-07","14426.37","SGD","Interest","M70","APP003"
"T9346","K510","2023-02-25","454731.91","EUR","Repayment","M65","APP010"
"T9347","K692","2024-05-21","114711.08","USD","Payment","M20","APP004"
"T9348","K833","2024-05-06","290862.72","GBP","Interest","M166","APP003"
"T9349","K427","2024-08-14","337196.17","GBP","Interest","M116","APP003"
"T9350","K197","2024-05-06","465970.63","USD","Repayment","M64","APP010"
"T9351","K8","2024-04-20","453215.35","JPY","Repayment","M26","APP010"
"T9352","K270","2023-10-15","489140.1","GBP","Interest","M137","APP003"
"T9353","K944","2024-08-19","397863.18","GBP","Drawdown","M99","APP010"
"T9354","K223","2024-09-13","98847.38","GBP","Interest","M68","APP003"
"T9355","K649","2023-04-30","401757.73","SGD","Drawdown","M104","APP010"
"T9356","K988","2024-11-29","453766.42","SGD","Interest","M195","APP003"
"T9357","K545","2023-01-27","374211.29","EUR","Payment","M9","APP004"
"T9358","K51","2024-07-09","180793.13","JPY","Drawdown","M180","APP010"
"T9359","K772","2023-06-17","272693.39","EUR","Interest","M96","APP003"
"T9360","K886","2024-11-24","27515.24","USD","Drawdown","M70","APP010"
"T9361","K227","2024-06-15","272205.72","EUR","Interest","M139","APP003"
"T9362","K110","2024-03-10","318217.03","SGD","Interest","M159","APP003"
"T9363","K990","2024-12-08","356499.53","EUR","Payment","M73","APP004"
"T9364","K902","2024-02-17","489955.86","USD","Drawdown","M172","APP010"
"T9365","K776","2024-10-16","317666.35","USD","Drawdown","M70","APP010"
"T9366","K438","2023-11-12","47235.72","JPY","Drawdown","M65","APP010"
"T9367","K114","2023-12-19","47508.4","USD","Interest","M94","APP003"
"T9368","K425","2024-10-17","71609.55","SGD","Interest","M110","APP003"
"T9369","K550","2024-03-05","181655.8","EUR","Drawdown","M61","APP010"
"T9370","K796","2024-11-09","317261.93","SGD","Repayment","M128","APP010"
"T9371","K954","2024-09-15","248644.42","SGD","Drawdown","M155","APP010"
"T9372","K636","2024-11-21","176745.45","JPY","Payment","M44","APP004"
"T9373","K679","2023-06-27","138490.46","GBP","Repayment","M144","APP010"
"T9374","K105","2024-10-10","214511.89","GBP","Interest","M110","APP003"
"T9375","K996","2023-07-29","255675.74","EUR","Payment","M135","APP004"
"T9376","K664","2023-11-01","49250.33","SGD","Repayment","M141","APP010"
"T9377","K530","2023-07-01","202544.24","EUR","Payment","M169","APP004"
"T9378","K384","2024-08-06","104111.46","USD","Drawdown","M22","APP010"
"T9379","K646","2023-06-05","39539.04","GBP","Drawdown","M111","APP010"
"T9380","K117","2024-09-25","55528.28","SGD","Payment","M42","APP004"
"T9381","K497","2024-01-29","145475.23","GBP","Drawdown","M79","APP010"
"T9382","K468","2024-10-07","289241.42","GBP","Interest","M44","APP003"
"T9383","K767","2023-05-17","114104.61","JPY","Payment","M124","APP004"
"T9384","K782","2023-10-23","38995.36","SGD","Repayment","M44","APP010"
"T9385","K355","2024-02-10","273596.39","JPY","Drawdown","M170","APP010"
"T9386","K202","2023-04-04","108517.91","EUR","Interest","M78","APP003"
"T9387","K16","2024-02-14","224266.39","SGD","Drawdown","M8","APP010"
"T9388","K887","2023-12-17","98457.7","SGD","Repayment","M148","APP010"
"T9389","K644","2023-11-23","53072.66","SGD","Drawdown","M105","APP010"
"T9390","K350","2023-12-08","243067.34","JPY","Payment","M99","APP004"
"T9391","K128","2024-01-29","449207.21","EUR","Drawdown","M39","APP010"
"T9392","K337","2023-04-07","44078.6","USD","Drawdown","M67","APP010"
"T9393","K342","2023-09-01","39886.08","GBP","Drawdown","M27","APP010"
"T9394","K378","2024-12-17","65552.58","SGD","Repayment","M80","APP010"
"T9395","K561","2023-07-15","4026.07","SGD","Payment","M172","APP004"
"T9396","K463","2023-02-07","445485.06","SGD","Drawdown","M156","APP010"
"T9397","K932","2023-04-02","152838.87","EUR","Repayment","M63","APP010"
"T9398","K505","2024-06-19","480220.26","GBP","Payment","M25","APP004"
"T9399","K839","2023-10-07","191203.78","USD","Drawdown","M112","APP010"
"T9400","K964","2024-06-06","55478.88","EUR","Payment","M90","APP004"
"T9401","K903","2024-01-04","114722.23","SGD","Interest","M133","APP003"
"T9402","K277","2023-01-06","362192.67","USD","Repayment","M69","APP010"
"T9403","K74","2024-05-03","246207.35","USD","Payment","M159","APP004"
"T9404","K6","2024-01-14","56526.62","EUR","Interest","M165","APP003"
"T9405","K105","2024-05-25","478570.52","EUR","Payment","M80","APP004"
"T9406","K597","2023-10-06","50220.36","JPY","Drawdown","M84","APP010"
"T9407","K545","2024-08-24","95522.73","SGD","Repayment","M99","APP010"
"T9408","K563","2023-01-29","477890.42","SGD","Repayment","M153","APP010"
"T9409","K404","2023-11-28","363510.62","JPY","Payment","M137","APP004"
"T9410","K264","2023-07-07","447502.8","JPY","Payment","M98","APP004"
"T9411","K848","2024-02-25","156156.04","GBP","Interest","M183","APP003"
"T9412","K174","2023-06-01","326417.8","USD","Payment","M117","APP004"
"T9413","K951","2023-01-14","394033.58","SGD","Drawdown","M65","APP010"
"T9414","K349","2023-01-03","118815.18","USD","Interest","M172","APP003"
"T9415","K3","2023-07-23","179451.18","USD","Payment","M131","APP004"
"T9416","K86","2024-10-13","257109.31","GBP","Repayment","M14","APP010"
"T9417","K30","2023-05-18","246997.34","SGD","Repayment","M183","APP010"
"T9418","K143","2024-09-19","499405.6","GBP","Repayment","M53","APP010"
"T9419","K801","2024-01-21","111769.42","SGD","Drawdown","M16","APP010"
"T9420","K269","2024-10-07","104562.94","SGD","Payment","M85","APP004"
"T9421","K600","2023-02-07","130922.62","GBP","Drawdown","M54","APP010"
"T9422","K336","2024-10-17","71282.17","SGD","Drawdown","M67","APP010"
"T9423","K604","2023-06-10","27158.49","EUR","Repayment","M145","APP010"
"T9424","K480","2024-11-21","95727.13","EUR","Drawdown","M25","APP010"
"T9425","K200","2024-06-09","329636.77","JPY","Interest","M76","APP003"
"T9426","K149","2023-11-23","30558.98","SGD","Payment","M184","APP004"
"T9427","K27","2024-04-18","281270.98","SGD","Repayment","M120","APP010"
"T9428","K262","2024-11-16","6524.5","EUR","Payment","M67","APP004"
"T9429","K671","2024-06-27","121935.53","SGD","Drawdown","M24","APP010"
"T9430","K811","2023-02-23","304397.31","USD","Repayment","M112","APP010"
"T9431","K376","2023-11-23","155924.86","USD","Repayment","M179","APP010"
"T9432","K370","2024-12-18","144978.74","GBP","Interest","M11","APP003"
"T9433","K44","2023-11-17","64455.74","JPY","Repayment","M43","APP010"
"T9434","K194","2024-02-09","130615.94","EUR","Interest","M156","APP003"
"T9435","K936","2024-04-23","94625.73","JPY","Drawdown","M147","APP010"
"T9436","K308","2023-10-13","438127.7","JPY","Repayment","M40","APP010"
"T9437","K334","2023-02-19","320843.1","EUR","Interest","M83","APP003"
"T9438","K181","2024-04-08","136120.63","SGD","Interest","M91","APP003"
"T9439","K408","2023-10-12","158027.62","GBP","Drawdown","M112","APP010"
"T9440","K207","2024-02-21","94880.53","SGD","Interest","M109","APP003"
"T9441","K356","2024-08-23","227578.02","GBP","Payment","M189","APP004"
"T9442","K4","2023-03-02","84658.34","USD","Repayment","M58","APP010"
"T9443","K660","2024-08-13","466462.56","JPY","Interest","M92","APP003"
"T9444","K805","2023-06-13","320861.76","EUR","Repayment","M19","APP010"
"T9445","K309","2023-08-12","368809.59","GBP","Drawdown","M74","APP010"
"T9446","K693","2024-08-25","379163.82","SGD","Drawdown","M145","APP010"
"T9447","K519","2024-02-13","356370.83","GBP","Interest","M134","APP003"
"T9448","K994","2023-06-05","281401.95","GBP","Drawdown","M39","APP010"
"T9449","K381","2024-11-04","143889.69","USD","Repayment","M88","APP010"
"T9450","K706","2023-07-13","466052.1","EUR","Repayment","M17","APP010"
"T9451","K361","2023-02-19","245603.38","EUR","Interest","M108","APP003"
"T9452","K969","2024-10-22","11604.75","SGD","Repayment","M192","APP010"
"T9453","K262","2024-01-01","51901.23","EUR","Interest","M200","APP003"
"T9454","K329","2023-11-19","445840.21","USD","Payment","M171","APP004"
"T9455","K932","2023-03-01","20409.13","GBP","Payment","M42","APP004"
"T9456","K184","2024-11-22","52197.2","GBP","Repayment","M150","APP010"
"T9457","K347","2023-10-10","54198.13","USD","Interest","M153","APP003"
"T9458","K525","2023-06-24","69062.73","GBP","Drawdown","M67","APP010"
"T9459","K102","2023-07-23","488113.83","GBP","Interest","M60","APP003"
"T9460","K643","2023-04-14","206817.64","GBP","Payment","M76","APP004"
"T9461","K271","2023-09-06","102253.31","SGD","Payment","M87","APP004"
"T9462","K662","2023-01-29","134069.33","USD","Interest","M126","APP003"
"T9463","K557","2024-10-31","220854.75","JPY","Payment","M197","APP004"
"T9464","K850","2023-03-02","339818.03","EUR","Payment","M54","APP004"
"T9465","K183","2023-11-25","268829.64","GBP","Repayment","M45","APP010"
"T9466","K724","2024-06-16","197228.89","EUR","Drawdown","M69","APP010"
"T9467","K425","2024-04-19","340557.86","GBP","Repayment","M184","APP010"
"T9468","K397","2024-09-30","368312.75","GBP","Payment","M9","APP004"
"T9469","K898","2024-11-13","426524.74","SGD","Payment","M146","APP004"
"T9470","K466","2023-07-12","88818.21","JPY","Payment","M91","APP004"
"T9471","K301","2023-09-22","169934.66","SGD","Interest","M112","APP003"
"T9472","K655","2024-08-27","81659.1","SGD","Payment","M47","APP004"
"T9473","K900","2023-06-17","165536.36","EUR","Payment","M174","APP004"
"T9474","K598","2023-06-30","8256.97","JPY","Interest","M131","APP003"
"T9475","K622","2023-03-02","300253.9","EUR","Payment","M124","APP004"
"T9476","K713","2024-03-11","218876.73","JPY","Interest","M146","APP003"
"T9477","K586","2024-04-16","283538.98","JPY","Payment","M146","APP004"
"T9478","K662","2023-04-06","443571.16","JPY","Drawdown","M144","APP010"
"T9479","K994","2024-09-27","455686.12","SGD","Drawdown","M100","APP010"
"T9480","K121","2023-05-15","118006.82","USD","Payment","M10","APP004"
"T9481","K146","2023-08-13","46431.29","EUR","Payment","M127","APP004"
"T9482","K869","2024-12-10","164108.18","SGD","Repayment","M116","APP010"
"T9483","K216","2023-09-16","102978.82","GBP","Interest","M9","APP003"
"T9484","K134","2024-01-28","387814.43","JPY","Interest","M105","APP003"
"T9485","K986","2023-12-04","251309.66","JPY","Drawdown","M139","APP010"
"T9486","K854","2024-08-02","135022.73","USD","Payment","M99","APP004"
"T9487","K166","2024-12-10","34446.73","SGD","Drawdown","M194","APP010"
"T9488","K87","2023-08-25","350685.98","EUR","Interest","M53","APP003"
"T9489","K806","2024-04-21","467503.34","EUR","Drawdown","M192","APP010"
"T9490","K206","2023-03-02","10084.67","EUR","Interest","M127","APP003"
"T9491","K68","2024-05-29","23548.88","GBP","Payment","M170","APP004"
"T9492","K792","2023-04-22","231013.49","JPY","Interest","M11","APP003"
"T9493","K571","2024-12-16","315189.21","JPY","Drawdown","M141","APP010"
"T9494","K393","2024-04-18","226231.22","GBP","Drawdown","M134","APP010"
"T9495","K307","2023-06-08","128669.48","GBP","Repayment","M26","APP010"
"T9496","K269","2024-03-16","138992.42","EUR","Repayment","M190","APP010"
"T9497","K104","2023-05-12","173462.66","JPY","Interest","M12","APP003"
"T9498","K435","2023-04-18","321705.52","USD","Payment","M142","APP004"
"T9499","K46","2024-06-13","136995.57","JPY","Payment","M82","APP004"
"T9500","K128","2024-09-11","482071.8","USD","Drawdown","M1","APP010"
"T9501","K367","2024-09-03","30732.35","EUR","Payment","M171","APP004"
"T9502","K82","2024-06-30","121825.96","EUR","Interest","M162","APP003"
"T9503","K280","2024-07-09","81612.27","JPY","Interest","M57","APP003"
"T9504","K803","2023-11-19","128074.35","GBP","Repayment","M106","APP010"
"T9505","K311","2023-12-18","68692.89","EUR","Repayment","M180","APP010"
"T9506","K589","2024-07-28","431721.71","EUR","Drawdown","M55","APP010"
"T9507","K615","2024-12-21","362225.45","USD","Drawdown","M33","APP010"
"T9508","K260","2023-01-21","268897.37","USD","Interest","M73","APP003"
"T9509","K725","2024-05-03","138946.9","EUR","Repayment","M147","APP010"
"T9510","K717","2024-06-29","411440.43","SGD","Drawdown","M193","APP010"
"T9511","K641","2023-05-25","226649.94","SGD","Repayment","M5","APP010"
"T9512","K583","2023-03-18","274494.0","JPY","Payment","M43","APP004"
"T9513","K157","2023-08-27","391888.89","SGD","Interest","M32","APP003"
"T9514","K959","2023-07-21","441977.24","JPY","Payment","M155","APP004"
"T9515","K824","2024-01-15","1798.97","USD","Interest","M151","APP003"
"T9516","K723","2023-01-12","304090.15","GBP","Drawdown","M26","APP010"
"T9517","K851","2024-10-07","343458.01","JPY","Payment","M20","APP004"
"T9518","K481","2023-09-23","325046.84","GBP","Payment","M113","APP004"
"T9519","K57","2023-04-16","335685.28","EUR","Repayment","M62","APP010"
"T9520","K511","2024-04-09","237504.8","JPY","Interest","M14","APP003"
"T9521","K316","2024-11-28","323938.28","SGD","Interest","M89","APP003"
"T9522","K564","2023-12-24","90855.44","EUR","Repayment","M120","APP010"
"T9523","K89","2024-01-18","70040.26","USD","Drawdown","M59","APP010"
"T9524","K246","2023-06-26","13381.28","GBP","Repayment","M87","APP010"
"T9525","K974","2023-10-25","288116.54","SGD","Drawdown","M114","APP010"
"T9526","K782","2023-07-15","458184.44","USD","Repayment","M61","APP010"
"T9527","K72","2024-12-17","51098.47","USD","Interest","M129","APP003"
"T9528","K233","2024-04-18","146049.23","JPY","Drawdown","M41","APP010"
"T9529","K145","2023-11-17","328347.64","GBP","Payment","M95","APP004"
"T9530","K310","2024-11-17","106921.06","JPY","Payment","M53","APP004"
"T9531","K658","2024-05-22","471920.32","JPY","Payment","M64","APP004"
"T9532","K78","2023-10-04","410659.19","EUR","Repayment","M182","APP010"
"T9533","K389","2023-12-02","248573.54","GBP","Interest","M79","APP003"
"T9534","K429","2024-11-15","453568.42","GBP","Drawdown","M22","APP010"
"T9535","K765","2024-12-21","151439.17","GBP","Repayment","M132","APP010"
"T9536","K773","2024-05-11","68700.61","GBP","Drawdown","M176","APP010"
"T9537","K222","2024-10-07","155087.87","EUR","Repayment","M184","APP010"
"T9538","K610","2023-12-14","381361.85","JPY","Repayment","M183","APP010"
"T9539","K262","2024-04-07","424576.48","EUR","Interest","M117","APP003"
"T9540","K323","2024-03-03","120711.59","GBP","Drawdown","M46","APP010"
"T9541","K123","2024-06-03","304104.64","USD","Interest","M76","APP003"
"T9542","K7","2023-12-03","144923.61","GBP","Repayment","M178","APP010"
"T9543","K968","2024-09-02","369303.0","USD","Drawdown","M72","APP010"
"T9544","K42","2023-05-01","154777.27","SGD","Repayment","M3","APP010"
"T9545","K905","2023-12-18","445097.19","USD","Payment","M103","APP004"
"T9546","K202","2023-04-21","249226.97","USD","Repayment","M167","APP010"
"T9547","K276","2024-03-19","58398.44","USD","Payment","M173","APP004"
"T9548","K355","2023-04-08","190829.16","JPY","Interest","M52","APP003"
"T9549","K841","2024-12-22","207292.61","EUR","Repayment","M119","APP010"
"T9550","K955","2023-04-29","365447.6","GBP","Interest","M67","APP003"
"T9551","K701","2023-09-01","470630.26","GBP","Interest","M125","APP003"
"T9552","K429","2024-01-31","324288.79","SGD","Interest","M123","APP003"
"T9553","K675","2023-08-26","195544.93","GBP","Interest","M153","APP003"
"T9554","K527","2023-11-14","354918.75","USD","Payment","M177","APP004"
"T9555","K239","2023-06-10","111078.6","SGD","Repayment","M25","APP010"
"T9556","K850","2023-12-18","1582.26","SGD","Interest","M31","APP003"
"T9557","K618","2024-03-16","193018.9","EUR","Drawdown","M160","APP010"
"T9558","K97","2024-10-27","270494.08","USD","Drawdown","M189","APP010"
"T9559","K471","2023-10-03","211812.37","USD","Interest","M190","APP003"
"T9560","K43","2024-09-10","105222.01","EUR","Drawdown","M177","APP010"
"T9561","K154","2023-11-06","15595.31","SGD","Repayment","M41","APP010"
"T9562","K994","2024-01-25","229751.33","EUR","Interest","M19","APP003"
"T9563","K315","2024-08-27","43229.95","USD","Interest","M98","APP003"
"T9564","K72","2024-06-06","467880.94","JPY","Repayment","M159","APP010"
"T9565","K902","2023-05-28","79854.03","EUR","Interest","M136","APP003"
"T9566","K614","2023-02-05","455639.27","JPY","Drawdown","M12","APP010"
"T9567","K434","2024-03-17","8451.37","USD","Repayment","M74","APP010"
"T9568","K754","2024-08-04","477898.32","USD","Payment","M48","APP004"
"T9569","K51","2023-04-17","234907.35","USD","Repayment","M60","APP010"
"T9570","K895","2024-02-15","313037.31","EUR","Drawdown","M180","APP010"
"T9571","K894","2024-09-29","49585.35","GBP","Repayment","M10","APP010"
"T9572","K476","2023-04-29","74436.65","USD","Repayment","M63","APP010"
"T9573","K381","2024-07-25","277171.1","GBP","Repayment","M148","APP010"
"T9574","K554","2024-04-24","338197.26","USD","Payment","M179","APP004"
"T9575","K123","2023-07-07","313611.06","JPY","Interest","M196","APP003"
